tensor([[5.8568]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.0812]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.8356]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.7244]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.3112]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.7994]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.8025]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.0450]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.2638]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.0202]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.1021]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.2530]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.4641]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.6117]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.7232]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.4392]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.7481]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6373]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.0559]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.9845]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.5493]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.3924]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.0571]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.3128]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.3122]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.2406]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.1046]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.9575]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.0821]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.8642]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.4232]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.1003]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.6728]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[-0.1392]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.3899]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.4984]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.1471]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.1134]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.3049]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.1195]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.6256]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.1640]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.0836]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.0635]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.7664]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.4396]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.6991]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.4259]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.0742]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.5116]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.3339]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[0.0575]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.9849]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.7752]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.5376]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.0442]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.0313]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.7726]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.5172]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.4865]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.1433]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.9275]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[0.3176]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[0.3755]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.1016]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.8308]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.4772]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.1674]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.4964]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.4128]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.0118]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.1080]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.1258]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.6120]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6054]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6694]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.4239]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[-0.6948]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.3164]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.7085]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.2432]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.2444]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.9620]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.2689]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.2016]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.9213]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.1807]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.9894]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.3258]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.3891]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.9061]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.2438]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.5370]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.9365]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.7951]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.4616]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[0.3509]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[0.5618]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.0390]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.5818]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.1093]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.5799]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.3035]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.2599]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.2620]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.3105]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.1891]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.6851]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.2344]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.7703]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.7361]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.0874]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.4787]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.1563]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.1427]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.6927]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.0723]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.0164]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[-0.0424]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.4440]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.4392]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6199]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.8757]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.8341]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.2522]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.9636]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.2104]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.6578]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.5560]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.7372]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.6100]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.6465]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.1961]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.3660]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.4527]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.8550]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.1465]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.6110]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[0.8396]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.2908]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.9094]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.8513]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.8794]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.3214]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.0785]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.1063]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.2650]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.4716]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.2687]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.0101]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.2519]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.4445]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.2461]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.1712]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.2594]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.8151]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.9627]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.1190]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.5826]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.1754]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.5571]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.8066]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.5811]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.3831]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[-1.5534]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.6928]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.9760]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.3045]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.5446]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.8587]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.5190]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.8408]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.8640]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[-0.6956]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.3661]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.3547]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.6060]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6227]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.6850]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.8105]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.2976]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.0371]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.1305]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.1718]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.8381]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[0.8293]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.0313]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.5366]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.0691]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.2143]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.0299]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.1514]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.0407]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6186]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.0208]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.0847]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.8096]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.1836]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6110]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.0374]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.5652]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.0230]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.3687]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.3574]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.0245]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.5120]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.1108]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.2281]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.4057]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.1358]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.7392]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.5787]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.7247]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.5287]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.5783]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.0232]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.3207]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.1692]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.5687]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.9742]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.0170]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.1969]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[0.4579]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.8482]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6308]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.2062]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.4621]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.8443]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.0885]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.4561]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.5097]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.0155]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.3045]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.7987]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.9683]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.8423]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.5326]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.5466]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.9026]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.1778]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.0623]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.5275]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.9553]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.9805]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.9523]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.3736]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.1439]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.7593]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.2164]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.5235]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.8148]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.3884]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[0.6773]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.7479]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.3520]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.2679]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.0836]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.9719]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.7075]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6639]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.2442]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.9466]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.1659]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.9316]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6459]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.4208]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[-1.3924]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.2472]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.0971]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.3560]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[0.7197]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.1512]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.1064]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.9058]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.0381]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.7422]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.9386]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.2200]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.6052]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.4875]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.9444]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.7754]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.8866]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.1510]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.2902]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6122]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.2880]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.4577]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.8180]], device='cuda:0', grad_fn=<SumBackward1>)
